title,table_link,question,answer,isUnderReview,areas
List of Alpine peaks by prominence,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/84.csv,,,false,
1999 European Tour,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/85.csv,,,false,
List of Iron Chef America episodes,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/86.csv,,,false,
List of United States federal courthouses in Mississippi,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/87.csv,,,false,
Takashi Miike,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/88.csv,,,false,
2002 NASCAR Craftsman Truck Series,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/89.csv,,,false,
Athletics at the 2011 All-Africa Games – Women's 5000 metres,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/90.csv,,,false,
Henrik Malberg,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/91.csv,,,false,
Salvatore Bettiol,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/92.csv,,,false,
1959 NBA draft,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/93.csv,,,false,
Jane O'Donoghue,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/94.csv,,,false,
1937 Nebraska Cornhuskers football team,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/95.csv,,,false,
1952 New York Giants season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/96.csv,,,false,
2001 Batang Red Bull Thunder season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/97.csv,,,false,
Luís Jesus,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/98.csv,,,false,
Hazfi Cup,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/99.csv,,,false,
Hans-Rudolf Rösing,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/100.csv,,,false,
21 &amp; Over (album),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/101.csv,,,false,
List of Syrian Air Force bases,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/102.csv,,,false,
India at the 1998 Commonwealth Games,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/103.csv,,,false,
List of compositions by Tomaso Albinoni,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/104.csv,,,false,
2009–10 Fresno State Bulldogs men's basketball team,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/105.csv,,,false,
Terence Cuneo,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/106.csv,,,false,
European Baseball Championship,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/107.csv,,,false,
Adler (automobile),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/108.csv,,,false,
"United States House of Representatives elections, 1824",https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/109.csv,,,false,
Little League World Series (South Region),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/110.csv,,,false,
Pillow Pal,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/111.csv,,,false,
Tommy Moe,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/112.csv,,,false,
Great Lakes region,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/113.csv,,,false,
2003 Australian motorcycle Grand Prix,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/114.csv,,,false,
Greg Murphy,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/115.csv,,,false,
"Cypriot presidential election, 2013",https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/116.csv,,,false,
FC Gute,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/117.csv,,,false,
Charles Henderson High School,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/118.csv,,,false,
2012–13 Arkansas–Pine Bluff Golden Lions men's basketball team,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/119.csv,,,false,
Speed skating at the 1968 Winter Olympics – Women's 1500 metres,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/120.csv,,,false,
Chronology of business simulation video games,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/121.csv,,,false,
List of Worldcons,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/122.csv,,,false,
1996 Frankfurt Galaxy season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/123.csv,,,false,
List of Ancient Woods in England,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/124.csv,,,false,
List of state leaders in 300 BC,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/125.csv,,,false,
1987 PGA Championship,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/126.csv,,,false,
Andrea Koch Benvenuto,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/127.csv,,,false,
Fables of the Reconstruction,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/128.csv,,,false,
Israeli Basketball League Cup,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/129.csv,,,false,
Vahid Shafiei,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/130.csv,,,false,
British Rail Class 08,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/131.csv,,,false,
World Archery Championships,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/132.csv,,,false,
Computer Applications (UIL),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/133.csv,,,false,
Windows Server 2012,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/134.csv,,,false,
1961–62 Segunda División,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/135.csv,,,false,
Switzerland in the Eurovision Song Contest,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/136.csv,,,false,
2011 World Touring Car Championship season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/137.csv,,,false,
Austria's Next Topmodel (cycle 4),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/138.csv,,,false,
List of airports in Queensland,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/139.csv,,,false,
2006–07 New York Islanders season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/140.csv,,,false,
Koryak Okrug,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/141.csv,,,false,
List of thread standards,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/142.csv,,,false,
List of national parks of Finland,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/143.csv,,,false,
Señorita Panamá 1995,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/144.csv,,,false,
List of members of the United States House of Representatives who died in 1987,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/145.csv,,,false,
2002–03 FA Trophy,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/146.csv,,,false,
2012 Washington Nationals season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/147.csv,,,false,
List of mayors of Seattle,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/148.csv,,,false,
World War II casualties of Poland,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/149.csv,,,false,
Swimming at the 2004 Summer Olympics – Men's 4 × 200 metre freestyle relay,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/150.csv,,,false,
2013–14 Harrisburg Heat season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/151.csv,,,false,
IOPS,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/152.csv,,,false,
Łukasz Kubot,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/153.csv,,,false,
Somerset County Cricket Club in 1890,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/154.csv,,,false,
Athletics at the 2005 Summer Universiade – Women's 200 metres,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/155.csv,,,false,
Crystal Bicycle,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/156.csv,,,false,
1946 Notre Dame Fighting Irish football team,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/157.csv,,,false,
"Westmorland County, New Brunswick",https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/158.csv,,,false,
1921–22 Huddersfield Town F.C. season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/159.csv,,,false,
Swimming at the 2008 Summer Paralympics – Women's 200 metre individual medley SM13,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/160.csv,,,false,
List of aircraft of Canada's air forces,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/161.csv,,,false,
2006 Grand Prix motorcycle racing season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/162.csv,,,false,
List of airlines of Uganda,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/163.csv,,,false,
DYAP-FM,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/164.csv,,,false,
Athletics at the 1959 Mediterranean Games,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/165.csv,,,false,
Battle for the Ol' School Bell,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/166.csv,,,false,
List of international cricket centuries at Eden Gardens,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/167.csv,,,false,
2013–14 Bethune-Cookman Wildcats men's basketball team,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/168.csv,,,false,
Bulgaria at the 1988 Winter Olympics,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/169.csv,,,false,
1915 Michigan Wolverines football team,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/170.csv,,,false,
Gran Cochisse,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/171.csv,,,false,
Miss Pokhara,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/172.csv,,,false,
2006 European Athletics Championships – Men's high jump,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/173.csv,,,false,
2005 Asian Athletics Championships – Women's javelin throw,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/174.csv,,,false,
2011 Indianapolis 500,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/175.csv,,,false,
"List of New York State Historic Markers in Sullivan County, New York",https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/176.csv,,,false,
South Korea Davis Cup team,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/177.csv,,,false,
List of highway route numbers in Oregon,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/178.csv,,,false,
Daegu FC,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/179.csv,,,false,
1981 Wisconsin Badgers football team,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/180.csv,,,false,
Television stations in Chiapas,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/181.csv,,,false,
"Solar eclipse of May 20, 2012",https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/182.csv,,,false,
1973 Asian Athletics Championships,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/183.csv,,,false,
Boyz n da Hood (album),https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/184.csv,,,false,
Long Island Solar Farm,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/185.csv,,,false,
CD Santa Marta,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/186.csv,,,false,
Switched-mode power supply,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/187.csv,,,false,
2010 French Open,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/188.csv,,,false,
IC 342/Maffei Group,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/189.csv,,,false,
List of U.S. cities with significant Korean-American populations,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/190.csv,,,false,
"List of public art in Washington, D.C., Ward 6",https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/191.csv,,,false,
Hans-Joachim Stuck,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/192.csv,,,false,
Gene Paul,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/193.csv,,,false,
Bojana Jovanovski,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/194.csv,,,false,
2012–13 Israeli Basketball Super League,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/195.csv,,,false,
Tony Roche,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/196.csv,,,false,
1993 Texas Tech Red Raiders football team,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/197.csv,,,false,
Northern Riverina Football League,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/198.csv,,,false,
2013 Vattenfall Cyclassics,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/199.csv,,,false,
ISO/IEC JTC 1/SC 7,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/200.csv,,,false,
Speed skating at the 2006 Winter Olympics – Men's 1000 metres,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/201.csv,,,false,
Indrek Kaseorg,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/202.csv,,,false,
Swimming at the 1995 Pan American Games – Women's 400 metre individual medley,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/203.csv,,,false,
Cycling at the 2008 Summer Olympics – Men's team sprint,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/204.csv,,,false,
1970 Targa Florio,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/205.csv,,,false,
Solar Saros 160,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/206.csv,,,false,
1991 Chicago Bears season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/207.csv,,,false,
Ruth Langsford,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/208.csv,,,false,
Pearl Django,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/209.csv,,,false,
2006 American Le Mans Series season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/210.csv,,,false,
Pan American Women's Youth Handball Championship,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/211.csv,,,false,
Los Perros del Mal,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/212.csv,,,false,
1942–43 New York Rangers season,https://raw.githubusercontent.com/ppasupat/WikiTableQuestions/master/csv/204-csv/213.csv,,,false,
